views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
5336,0,2891,11/9/2010,10/9/2018,6163,0,EN,1
143098,0,2834,1/8/2011,10/12/2018,6164,0,TR,1
10009,1,2104,11/14/2012,8/19/2018,6165,0,EN,0
2061,0,1067,11/2/2015,10/4/2018,6166,0,EN,1
2184184,0,1534,7/31/2014,10/12/2018,6167,0,EN,0
6100,1,852,6/11/2016,10/11/2018,6168,0,EN,1
268,0,225,2/28/2018,10/11/2018,6169,0,EN,0
1176,0,519,5/7/2017,10/8/2018,6170,0,EN,0
4296,0,1935,6/21/2013,10/8/2018,6171,0,EN,1
29685,0,2021,3/31/2013,10/12/2018,6172,0,EN,1
828,0,1598,5/12/2014,9/26/2018,6173,0,ES,0
3844,1,2862,12/11/2010,10/12/2018,6174,0,EN,0
115519,0,2548,10/21/2011,10/12/2018,6175,0,EN,0
195,1,424,1/23/2016,3/22/2017,6176,1,EN,0
317,0,865,5/21/2016,10/3/2018,6177,0,EN,0
2003,0,274,1/7/2018,10/8/2018,6178,0,EN,1
3604,0,2008,4/13/2013,10/12/2018,6179,0,EN,0
2521,0,291,12/24/2017,10/11/2018,6180,0,TR,1
17822,1,941,3/14/2016,10/11/2018,6181,0,PT,1
4544,1,1309,3/7/2015,10/6/2018,6182,0,EN,0
12314,1,1630,4/26/2014,10/12/2018,6183,0,EN,1
943,1,1995,4/18/2013,10/4/2018,6184,0,EN,1
17773,0,1891,7/16/2013,9/19/2018,6185,0,EN,1
14616,1,2128,12/14/2012,10/12/2018,6186,0,EN,1
14320,0,1485,9/15/2014,10/9/2018,6187,0,FR,0
28802,1,1539,7/26/2014,10/12/2018,6188,0,PT,1
6161,0,1894,8/5/2013,10/12/2018,6189,0,EN,1
27799,0,2567,10/2/2011,10/12/2018,6190,0,EN,1
41703,0,1819,10/19/2013,10/12/2018,6191,0,TR,1
793,0,3190,1/9/2010,10/4/2018,6192,0,EN,0
2776,0,2094,1/16/2013,10/11/2018,6193,0,DE,0
6736,1,1848,9/20/2013,10/12/2018,6194,0,EN,1
1867,0,1549,7/6/2014,10/2/2018,6195,0,ZH,0
23357,0,1464,10/9/2014,10/12/2018,6196,0,RU,1
20,0,890,12/17/2015,5/25/2018,6197,1,EN,0
7484,1,1029,12/6/2015,9/30/2018,6198,0,DE,1
1771,0,1559,7/6/2014,10/12/2018,6199,0,EN,1
60771,1,1560,7/5/2014,10/12/2018,6200,0,EN,0
5448,1,4030,9/13/2007,9/25/2018,6201,0,EN,1
408472,0,2124,12/18/2012,10/12/2018,6202,0,EN,0
1708,1,760,9/7/2016,10/7/2018,6203,0,DE,0
2382,0,1036,12/5/2015,10/6/2018,6204,0,EN,1
91084,1,2193,10/10/2012,10/12/2018,6205,0,EN,1
2156,0,1453,10/12/2014,10/4/2018,6206,0,EN,1
100662,0,1333,2/11/2015,10/6/2018,6207,0,EN,1
2687,1,1589,6/5/2014,10/11/2018,6208,0,EN,1
938,1,2323,5/19/2012,9/28/2018,6209,0,EN,1
13026,1,2876,11/15/2010,9/30/2018,6210,0,EN,1
19812,0,2392,3/25/2012,10/12/2018,6211,0,PL,0
225,0,1588,5/31/2014,10/5/2018,6212,0,EN,0
16669,0,3011,7/15/2010,10/12/2018,6213,0,FR,1
5465,1,1573,6/19/2014,10/9/2018,6214,0,DE,1
977370,0,1277,4/13/2015,10/11/2018,6215,0,EN,0
1115,0,1592,3/27/2014,8/5/2018,6216,0,EN,0
742,0,1111,9/27/2015,10/12/2018,6217,0,EN,0
225,0,1412,10/27/2014,9/8/2018,6218,0,EN,0
514,1,690,11/19/2016,10/10/2018,6219,0,EN,1
5691,1,1375,1/6/2015,10/12/2018,6220,0,FR,1
7227,1,1191,7/7/2015,10/10/2018,6221,0,FR,0
674,0,2904,10/30/2010,10/12/2018,6222,0,EN,0
15038,1,696,11/15/2016,10/12/2018,6223,0,EN,1
56771,1,1782,11/25/2013,10/12/2018,6224,0,IT,1
695,1,1081,7/25/2015,7/10/2018,6225,1,EN,0
1890,0,1375,1/5/2015,10/11/2018,6226,0,EN,1
24544,1,2147,11/19/2012,10/6/2018,6227,0,EN,1
34212,0,1217,6/12/2015,10/11/2018,6228,0,EN,1
8817,0,2082,1/29/2013,10/12/2018,6229,0,DE,1
2895,1,396,9/11/2017,10/12/2018,6230,0,DE,1
2897,1,1758,12/3/2013,9/26/2018,6231,0,EN,1
7771,1,2005,2/23/2013,8/21/2018,6232,0,EN,1
39047,1,2465,1/12/2012,10/12/2018,6233,0,EN,0
49641,1,3526,2/15/2009,10/12/2018,6234,0,EN,1
318,0,2414,2/13/2012,9/23/2018,6235,0,EN,0
19130,1,1555,7/8/2014,10/10/2018,6236,0,EN,1
228,0,2153,7/20/2012,6/12/2018,6237,1,EN,0
14989,0,931,3/22/2016,10/9/2018,6238,0,EN,1
815076,1,1361,1/20/2015,10/12/2018,6239,0,EN,0
5297,1,755,9/15/2016,10/10/2018,6240,0,RU,0
2849,0,260,1/25/2018,10/12/2018,6241,0,EN,1
47734,0,2826,1/16/2011,10/12/2018,6242,0,EN,1
915,0,988,12/25/2015,9/8/2018,6243,0,EN,0
311,0,381,9/14/2017,9/30/2018,6244,0,ES,0
382405,1,1728,1/18/2014,10/12/2018,6245,0,EN,0
11046,1,1343,1/30/2015,10/4/2018,6246,0,EN,1
65909,0,948,3/3/2016,10/7/2018,6247,0,EN,0
1618,1,445,7/17/2017,10/5/2018,6248,0,EN,1
2272,0,1723,1/23/2014,10/12/2018,6249,0,EN,1
84804681,1,1793,11/14/2013,10/12/2018,6250,0,EN,0
1180,0,2317,5/15/2012,9/18/2018,6251,0,EN,0
26932,1,2283,7/10/2012,10/10/2018,6252,0,DE,0
18297,0,2290,6/22/2012,9/29/2018,6253,0,EN,1
1586,0,420,8/15/2017,10/9/2018,6254,0,EN,0
135917,0,1689,2/26/2014,10/12/2018,6255,0,JA,0
3019,0,1851,9/17/2013,10/12/2018,6256,0,EN,0
26337,1,391,9/16/2017,10/12/2018,6257,0,EN,1
2725,0,935,3/13/2016,10/4/2018,6258,0,CS,0
463,0,2491,12/17/2011,10/12/2018,6259,0,EN,0
1700,1,2346,4/14/2012,9/16/2018,6260,0,CS,0
22766,1,2450,1/25/2012,10/10/2018,6261,0,EN,1
365998,0,2091,1/20/2013,10/12/2018,6262,0,TH,1
11456,1,776,8/27/2016,10/12/2018,6263,0,EN,1
1493,0,1546,7/19/2014,10/12/2018,6264,0,EN,1
577,1,1274,4/13/2015,10/8/2018,6265,0,EN,0
11236,1,532,4/28/2017,10/12/2018,6266,0,EN,1
36027,1,2538,10/31/2011,10/12/2018,6267,0,EN,1
2053,0,1366,1/13/2015,10/10/2018,6268,0,EN,0
693713,0,723,10/19/2016,10/12/2018,6269,0,KO,0
2886,0,1503,8/31/2014,10/12/2018,6270,0,EN,0
814207,1,1871,8/28/2013,10/12/2018,6271,0,DE,0
156,0,1045,8/21/2015,7/1/2018,6272,1,EN,0
27892,0,1356,1/10/2015,9/27/2018,6273,0,DE,0
32589,0,1074,11/3/2015,10/12/2018,6274,0,JA,0
933,1,1055,11/22/2015,10/12/2018,6275,0,DE,0
762,1,323,11/16/2017,10/5/2018,6276,0,DE,0
7154,1,2245,8/19/2012,10/12/2018,6277,0,DE,1
667,1,1391,12/20/2014,10/11/2018,6278,0,EN,0
1025,1,258,1/26/2018,10/11/2018,6279,0,EN,1
889,0,2189,8/14/2012,8/12/2018,6280,0,EN,0
2991,1,391,9/16/2017,10/12/2018,6281,0,EN,1
111824,0,2727,4/25/2011,10/12/2018,6282,0,EN,1
762,1,2139,12/3/2012,10/12/2018,6283,0,DE,0
833,0,2172,10/31/2012,10/12/2018,6284,0,ZH,0
97,1,2143,10/22/2012,9/4/2018,6285,0,EN,0
34171,1,1875,8/24/2013,10/12/2018,6286,0,EN,1
14187,1,965,2/20/2016,10/12/2018,6287,0,EN,0
45000,1,1300,3/21/2015,10/11/2018,6288,0,EN,1
2216,1,1436,11/6/2014,10/12/2018,6289,0,EN,0
4486,1,996,1/20/2016,10/12/2018,6290,0,EN,1
4872,1,758,9/14/2016,10/12/2018,6291,0,ES,0
2614,0,1650,3/24/2014,9/29/2018,6292,0,ZH,0
2683,0,754,9/17/2016,10/11/2018,6293,0,EN,1
6787,0,1547,7/17/2014,10/11/2018,6294,0,EN,1
5545,1,1283,4/8/2015,10/12/2018,6295,0,FR,1
6676,1,2059,2/16/2013,10/7/2018,6296,0,EN,1
238870,0,1151,8/18/2015,10/12/2018,6297,0,TR,0
151,0,551,3/18/2017,9/20/2018,6298,0,EN,0
393,1,449,6/2/2017,8/25/2018,6299,0,EN,0
2690,1,1835,9/13/2013,9/22/2018,6300,0,EN,0
5220,1,774,8/16/2016,9/29/2018,6301,0,EN,1
2111,1,2023,3/14/2013,9/27/2018,6302,0,EN,0
24407,0,797,7/25/2016,9/30/2018,6303,0,EN,1
5960,1,1966,5/25/2013,10/12/2018,6304,0,EN,0
20332,1,3665,9/29/2008,10/12/2018,6305,0,EN,1
4498,0,436,8/2/2017,10/12/2018,6306,0,EN,1
219,1,948,3/4/2016,10/8/2018,6307,0,EN,0
1932,0,1625,4/28/2014,10/9/2018,6308,0,DE,0
1040,0,2327,5/19/2012,10/2/2018,6309,0,EN,0
5217,0,237,2/16/2018,10/11/2018,6310,0,RU,0
23580,0,609,2/10/2017,10/12/2018,6311,0,DE,1
5997,1,1611,2/28/2014,7/28/2018,6312,0,EN,0
2115,1,1057,8/22/2015,7/14/2018,6313,0,EN,1
31,0,1326,1/13/2015,8/31/2018,6314,0,EN,0
15591,1,2191,10/3/2012,10/3/2018,6315,0,EN,0
346,1,1820,8/12/2013,8/6/2018,6316,0,EN,0
3118,1,2315,4/18/2012,8/20/2018,6317,0,EN,0
13895,0,871,5/24/2016,10/12/2018,6318,0,EN,1
13761,1,1535,7/30/2014,10/12/2018,6319,0,DE,1
6438,1,1121,9/16/2015,10/11/2018,6320,0,EN,0
2726,0,570,3/20/2017,10/11/2018,6321,0,EN,1
8515,0,1662,3/10/2014,9/27/2018,6322,0,EN,0
2620,1,649,1/1/2017,10/12/2018,6323,0,EN,1
1076,1,499,5/30/2017,10/11/2018,6324,0,EN,1
10917,0,1184,7/16/2015,10/12/2018,6325,0,EN,1
6104,1,2360,4/21/2012,10/7/2018,6326,0,EN,0
87398,1,1101,10/7/2015,10/12/2018,6327,0,EN,1
20392,1,1106,10/2/2015,10/12/2018,6328,0,EN,1
2001,1,355,10/22/2017,10/12/2018,6329,0,EN,1
7569,1,2122,12/13/2012,10/5/2018,6330,0,EN,1
37500,1,497,6/1/2017,10/11/2018,6331,0,OTHER,0
1170,1,311,12/1/2017,10/8/2018,6332,0,RU,0
195,0,1234,4/29/2015,9/14/2018,6333,0,JA,0
1282,0,1106,9/30/2015,10/10/2018,6334,0,EN,1
14760,0,1717,1/28/2014,10/11/2018,6335,0,EN,1
1042,1,1228,5/22/2015,10/1/2018,6336,0,EN,1
5678,0,685,11/19/2016,10/5/2018,6337,0,EN,1
45497,1,1693,2/22/2014,10/12/2018,6338,0,EN,1
5079,0,1807,9/6/2013,8/18/2018,6339,0,ES,0
293644,1,1279,4/12/2015,10/12/2018,6340,0,EN,0
660,1,584,1/10/2017,8/17/2018,6341,0,EN,0
388,1,918,3/8/2014,9/11/2016,6342,1,RU,0
299,0,1407,10/18/2014,8/25/2018,6343,0,EN,0
843,1,1602,5/13/2014,10/1/2018,6344,0,EN,0
9800,0,418,8/20/2017,10/12/2018,6345,0,EN,1
456,0,2287,7/3/2012,10/7/2018,6346,0,EN,0
1575,0,2270,7/19/2012,10/6/2018,6347,0,EN,0
5436,1,1059,11/18/2015,10/12/2018,6348,0,ES,1
2143,0,1012,1/3/2016,10/11/2018,6349,0,EN,1
278,0,2251,8/9/2012,10/8/2018,6350,0,EN,0
178,0,664,12/1/2016,9/26/2018,6351,0,EN,0
1625,0,642,1/8/2017,10/12/2018,6352,0,IT,1
3843,1,2010,4/11/2013,10/12/2018,6353,0,EN,0
3046,0,2192,9/24/2012,9/25/2018,6354,0,EN,1
10851,1,2055,2/25/2013,10/12/2018,6355,0,EN,1
1791069,0,2665,6/26/2011,10/12/2018,6356,0,EN,0
4096994,1,2020,4/1/2013,10/12/2018,6357,0,EN,0
14888,0,1481,9/22/2014,10/12/2018,6358,0,EN,1
7602,0,1274,4/17/2015,10/12/2018,6359,0,EN,1
106830,0,1821,10/16/2013,10/11/2018,6360,0,EN,1
6754,0,2375,3/11/2012,9/11/2018,6361,0,EN,0
19858,1,1501,8/31/2014,10/10/2018,6362,0,DA,1
435,1,1823,7/20/2013,7/17/2018,6363,0,EN,0
179,0,912,2/25/2016,8/25/2018,6364,0,EN,0
112448,0,2507,11/29/2011,10/10/2018,6365,0,PT,0
3818,1,3661,9/25/2008,10/4/2018,6366,0,EN,0
5010,1,1307,3/15/2015,10/12/2018,6367,0,EN,1
8556,1,3659,10/5/2008,10/12/2018,6368,0,EN,0
2772,1,1277,4/10/2015,10/8/2018,6369,0,EN,1
508,0,1986,4/22/2013,9/29/2018,6370,0,EN,0
2102,0,887,5/7/2016,10/11/2018,6371,0,EN,1
639,0,1885,3/4/2013,5/2/2018,6372,1,OTHER,0
2199,1,1544,7/21/2014,10/12/2018,6373,0,EN,0
24193,1,1663,3/24/2014,10/12/2018,6374,0,EN,1
13621,0,1565,6/30/2014,10/12/2018,6375,0,ES,0
37076,1,534,4/26/2017,10/12/2018,6376,0,EN,1
3073,0,2323,5/30/2012,10/9/2018,6377,0,EN,1
1041,1,2341,5/11/2012,10/8/2018,6378,0,EN,0
1176,1,1575,6/20/2014,10/12/2018,6379,0,EN,0
102034,1,3090,4/13/2010,9/28/2018,6380,0,EN,0
656,0,2172,10/31/2012,10/12/2018,6381,0,EN,0
2703,1,3247,11/19/2009,10/10/2018,6382,0,ZH,0
184530,0,1423,11/19/2014,10/12/2018,6383,0,EN,1
5600,1,2140,11/30/2012,10/10/2018,6384,0,ZH,0
354618,1,1753,12/24/2013,10/12/2018,6385,0,OTHER,0
795,0,945,2/20/2016,9/22/2018,6386,0,EN,1
3871,0,909,4/16/2016,10/12/2018,6387,0,EN,1
5522,1,1130,9/6/2015,10/10/2018,6388,0,DE,1
14191,1,1665,3/19/2014,10/9/2018,6389,0,EN,1
32138,1,1637,4/18/2014,10/11/2018,6390,0,EN,1
6877,1,1901,7/24/2013,10/7/2018,6391,0,EN,1
1826,1,1655,3/22/2014,10/2/2018,6392,0,EN,0
1212,1,367,10/6/2017,10/8/2018,6393,0,EN,1
302,0,1227,5/19/2015,9/27/2018,6394,0,EN,0
2407,1,1613,5/13/2014,10/12/2018,6395,0,EN,1
20291,1,1676,3/11/2014,10/12/2018,6396,0,EN,1
279,1,2048,1/29/2013,9/8/2018,6397,0,EN,0
26503,1,1343,2/5/2015,10/10/2018,6398,0,DE,0
83174,1,1505,8/28/2014,10/11/2018,6399,0,EN,0
2552,0,2207,9/24/2012,10/10/2018,6400,0,DE,0
2992781,0,731,10/11/2016,10/12/2018,6401,0,EN,0
434,0,1799,8/2/2013,7/6/2018,6402,1,ES,0
1057,0,2368,2/27/2012,8/22/2018,6403,0,EN,0
2433,0,3321,9/5/2009,10/9/2018,6404,0,EN,1
12936,0,648,1/1/2017,10/11/2018,6405,0,EN,1
3510,1,730,10/11/2016,10/11/2018,6406,0,EN,1
9796,0,415,8/23/2017,10/12/2018,6407,0,KO,1
2667,1,1003,1/12/2016,10/11/2018,6408,0,EN,1
13719,0,3414,5/31/2009,10/5/2018,6409,0,EN,0
1187,0,2143,10/21/2012,9/3/2018,6410,0,DE,0
8022,1,829,7/5/2016,10/12/2018,6411,0,EN,1
17748,1,1812,10/26/2013,10/12/2018,6412,0,FI,1
4244,1,1029,12/18/2015,10/12/2018,6413,0,FR,0
8427,0,607,2/12/2017,10/12/2018,6414,0,EN,1
6237,1,1661,3/26/2014,10/12/2018,6415,0,EN,0
19351,1,1271,4/20/2015,10/12/2018,6416,0,EN,1
703,1,635,12/24/2016,9/20/2018,6417,0,EN,0
2064,0,397,8/30/2017,10/1/2018,6418,0,EN,1
258941,1,2788,2/19/2011,10/8/2018,6419,0,EN,1
1504,1,1271,4/16/2015,10/8/2018,6420,0,EN,1
13535,0,3136,3/12/2010,10/12/2018,6421,0,EN,0
4919,0,1114,9/24/2015,10/12/2018,6422,0,ES,0
2474219,1,1452,10/21/2014,10/12/2018,6423,0,RU,0
4498,1,2044,3/5/2013,10/9/2018,6424,0,EN,1
400923,0,1846,9/22/2013,10/12/2018,6425,0,SV,1
118412,1,2843,12/30/2010,10/12/2018,6426,0,EN,0
3370,1,1199,6/27/2015,10/8/2018,6427,0,EN,1
141700,0,2107,1/4/2013,10/12/2018,6428,0,NL,0
3555,0,2138,12/2/2012,10/10/2018,6429,0,ES,0
51618,0,1737,1/9/2014,10/12/2018,6430,0,EN,1
3123348,0,2057,2/23/2013,10/12/2018,6431,0,EN,0
23605,1,487,6/12/2017,10/12/2018,6432,0,NO,1
13930,1,1555,7/10/2014,10/12/2018,6433,0,EN,1
14610,1,796,8/6/2016,10/11/2018,6434,0,ES,1
5101,1,1984,5/7/2013,10/12/2018,6435,0,EN,0
1508,1,2258,7/25/2012,9/30/2018,6436,0,EN,0
9562,0,757,9/15/2016,10/12/2018,6437,0,ZH,0
8214,1,981,2/4/2016,10/12/2018,6438,0,EN,1
36471,1,2813,1/19/2011,10/2/2018,6439,0,EN,1
354,1,720,10/17/2016,10/7/2018,6440,0,EN,0
9150,1,1388,12/24/2014,10/12/2018,6441,0,EN,1
948,0,925,3/30/2016,10/11/2018,6442,0,DE,0
34866,1,2068,2/12/2013,10/12/2018,6443,0,DE,0
15231,1,847,6/17/2016,10/12/2018,6444,0,EN,1
143483,0,1819,10/19/2013,10/12/2018,6445,0,FR,1
5931,1,2139,11/30/2012,10/9/2018,6446,0,EN,1
5351,0,691,11/18/2016,10/10/2018,6447,0,FR,1
9616,1,1885,8/14/2013,10/12/2018,6448,0,EN,0
5080,0,2515,11/2/2011,9/21/2018,6449,0,EN,0
1459,0,765,9/7/2016,10/12/2018,6450,0,EN,1
652,0,1327,2/23/2015,10/12/2018,6451,0,EN,0
71899,1,1615,5/11/2014,10/12/2018,6452,0,EN,1
60362,0,1323,2/27/2015,10/12/2018,6453,0,EN,1
103395,0,711,10/31/2016,10/12/2018,6454,0,KO,0
3447,1,942,3/14/2016,10/12/2018,6455,0,EN,1
7106,0,1457,10/16/2014,10/12/2018,6456,0,FR,1
13758,1,2159,11/12/2012,10/11/2018,6457,0,EN,1
1001,0,698,10/1/2016,8/30/2018,6458,0,EN,0
3508,0,1658,3/29/2014,10/12/2018,6459,0,EN,0
1007,1,2491,12/5/2011,9/30/2018,6460,0,EN,1
9156,1,819,7/15/2016,10/12/2018,6461,0,RU,0
206,1,1173,7/12/2015,9/27/2018,6462,0,EN,0
2015,1,1912,7/16/2013,10/10/2018,6463,0,EN,0
2284,1,538,4/22/2017,10/12/2018,6464,0,EN,1
1948,1,2170,11/2/2012,10/12/2018,6465,0,EN,1
10372,0,214,3/10/2018,10/10/2018,6466,0,ES,1
13463,1,1868,8/6/2013,9/17/2018,6467,0,EN,0
171068,1,1347,2/3/2015,10/12/2018,6468,0,EN,1
1722,1,2112,12/30/2012,10/12/2018,6469,0,EN,1
1742,0,1845,9/18/2013,10/7/2018,6470,0,EN,0
5490,0,2191,10/12/2012,10/12/2018,6471,0,EN,1
3847,1,844,6/16/2016,10/8/2018,6472,0,EN,1
2616,1,673,12/8/2016,10/12/2018,6473,0,EN,1
84426,0,2490,12/18/2011,10/12/2018,6474,0,DA,0
2670,0,1050,11/25/2015,10/10/2018,6475,0,JA,0
49194,0,522,5/8/2017,10/12/2018,6476,0,EN,1
7866,1,1448,10/25/2014,10/12/2018,6477,0,EN,1
11137,0,2374,3/13/2012,9/12/2018,6478,0,ZH,0
4769,1,1159,8/10/2015,10/12/2018,6479,0,EN,1
5435,0,1749,12/28/2013,10/12/2018,6480,0,EN,1
5501,1,2687,5/22/2011,9/29/2018,6481,0,SV,0
12651,1,1159,8/10/2015,10/12/2018,6482,0,EN,1
2092,1,622,1/28/2017,10/12/2018,6483,0,EN,1
454,0,371,9/23/2017,9/29/2018,6484,0,EN,0
65,1,2101,1/9/2013,10/11/2018,6485,0,EN,0
1598,1,2338,5/15/2012,10/9/2018,6486,0,EN,0
18261,0,2393,3/24/2012,10/12/2018,6487,0,ZH,0
5780,0,281,1/4/2018,10/12/2018,6488,0,EN,1
46524,1,1183,6/26/2015,9/21/2018,6489,0,DE,1
250,0,1105,10/2/2015,10/11/2018,6490,0,EN,0
1945,1,750,9/22/2016,10/12/2018,6491,0,DE,1
2814,0,2811,1/31/2011,10/12/2018,6492,0,EN,1
18255,1,2257,6/26/2012,8/31/2018,6493,0,TR,0
4193445,0,3382,7/9/2009,10/12/2018,6494,0,EN,0
8303,0,391,9/16/2017,10/12/2018,6495,0,IT,1
52046,1,1789,11/18/2013,10/12/2018,6496,0,EN,1
30117,1,1013,1/2/2016,10/11/2018,6497,0,ZH,1
2213,1,1974,5/15/2013,10/10/2018,6498,0,EN,1
857,0,1769,12/8/2013,10/12/2018,6499,0,EN,0
731,0,888,3/30/2016,9/4/2018,6500,0,EN,0
1960,0,1602,5/24/2014,10/12/2018,6501,0,EN,1
7559,0,2382,4/3/2012,10/11/2018,6502,0,EN,1
34825,0,3370,7/14/2009,10/5/2018,6503,0,FR,0
46244,1,2514,11/24/2011,10/12/2018,6504,0,EN,1
2284,1,657,12/14/2016,10/2/2018,6505,0,EN,1
2183,1,501,5/25/2017,10/8/2018,6506,0,EN,1
11182,1,1515,6/23/2014,8/16/2018,6507,0,FR,0
5377,1,1745,12/24/2013,10/4/2018,6508,0,EN,1
5000,0,1438,11/3/2014,10/11/2018,6509,0,EN,1
12296,0,2366,4/15/2012,10/7/2018,6510,0,ZH,0
593,0,863,5/30/2016,10/10/2018,6511,0,EN,0
13481914,0,2478,12/30/2011,10/12/2018,6512,0,EN,0
6608,0,1811,10/27/2013,10/12/2018,6513,0,EN,1
7670,0,1483,9/3/2014,9/25/2018,6514,0,EN,1
53420,0,1427,10/12/2014,9/8/2018,6515,0,RU,1
12873,1,2507,11/16/2011,9/27/2018,6516,0,EN,0
401,1,1821,9/27/2013,9/22/2018,6517,0,EN,0
218635,1,1845,9/23/2013,10/12/2018,6518,0,DE,1
1888,1,558,4/1/2017,10/11/2018,6519,0,EN,1
2585,0,1781,11/23/2013,10/9/2018,6520,0,EN,0
537,0,2532,10/20/2011,9/25/2018,6521,0,EN,0
114374,0,895,4/12/2016,9/24/2018,6522,0,EN,1
2941,0,2067,2/6/2013,10/5/2018,6523,0,EN,1
3313,1,1478,5/29/2014,6/15/2018,6524,1,EN,1
57439,1,1028,12/19/2015,10/12/2018,6525,0,DE,1
5518,0,904,4/11/2016,10/2/2018,6526,0,ES,1
6353,1,2196,9/15/2012,9/20/2018,6527,0,EN,1
4367,1,475,6/24/2017,10/12/2018,6528,0,ES,1
5247,0,2026,3/24/2013,10/10/2018,6529,0,FR,1
1859,1,1993,4/11/2013,9/25/2018,6530,0,EN,1
18216,1,1120,9/18/2015,10/12/2018,6531,0,RU,1
4976,0,2066,2/3/2013,10/1/2018,6532,0,EN,0
2987,1,2070,2/8/2013,10/10/2018,6533,0,EN,0
23309,0,2567,9/25/2011,10/5/2018,6534,0,EN,0
472,1,1100,5/7/2015,5/11/2018,6535,1,FR,0
5472,1,1717,4/27/2012,1/8/2017,6536,1,EN,0
243526,1,1594,6/1/2014,10/12/2018,6537,0,DE,1
344,0,1505,3/20/2014,5/3/2018,6538,1,PT,0
28120,1,1676,3/11/2014,10/12/2018,6539,0,EN,1
418,1,1611,4/27/2014,9/24/2018,6540,0,EN,0
2281,1,225,2/28/2018,10/11/2018,6541,0,EN,1
3418,1,2168,11/4/2012,10/12/2018,6542,0,FR,1
118,0,1436,8/10/2014,7/16/2018,6543,0,EN,0
39466,0,1324,2/26/2015,10/12/2018,6544,0,RU,0
705,0,1381,11/27/2014,9/8/2018,6545,0,EN,0
3537,1,1185,7/15/2015,10/12/2018,6546,0,EN,0
6333,1,884,5/10/2016,10/11/2018,6547,0,EN,1
27237,1,612,2/7/2017,10/12/2018,6548,0,PT,1
645,0,1886,7/26/2013,9/24/2018,6549,0,PT,0
2567,1,458,7/9/2017,10/10/2018,6550,0,EN,1
234175,0,1719,1/27/2014,10/12/2018,6551,0,IT,0
4180,1,2076,2/3/2013,10/11/2018,6552,0,EN,1
26981,0,669,12/12/2016,10/12/2018,6553,0,ES,1
4537,1,1006,1/10/2016,10/12/2018,6554,0,DE,1
27186,1,716,10/25/2016,10/11/2018,6555,0,NL,1
16837,1,1352,1/5/2015,9/18/2018,6556,0,DE,1
1582,0,230,2/23/2018,10/11/2018,6557,0,EN,1
10978,0,1371,1/8/2015,10/10/2018,6558,0,ES,1
5539,1,1626,4/27/2014,10/9/2018,6559,0,SV,0
1,1,2010,12/15/2012,6/17/2018,6560,1,OTHER,0
709162,0,3496,3/10/2009,10/5/2018,6561,0,EN,1
156,0,518,2/19/2017,7/22/2018,6562,0,EN,0
12166,0,2045,3/7/2013,10/12/2018,6563,0,EN,1
746,0,663,12/18/2016,10/12/2018,6564,0,EN,0
3156,0,1527,8/6/2014,10/11/2018,6565,0,EN,0
3430,1,1220,6/6/2015,10/8/2018,6566,0,EN,1
3372,0,1059,11/14/2015,10/8/2018,6567,0,JA,1
14333,0,1268,4/23/2015,10/12/2018,6568,0,EN,1
1156,0,2504,12/1/2011,10/9/2018,6569,0,EN,0
5946,0,391,9/13/2017,10/9/2018,6570,0,RU,1
1089,0,910,4/5/2016,10/2/2018,6571,0,EN,0
774,0,2220,9/9/2012,10/8/2018,6572,0,EN,0
6159,1,951,3/5/2016,10/12/2018,6573,0,EN,1
3589774,1,875,5/20/2016,10/12/2018,6574,0,PT,0
24912,0,1447,10/26/2014,10/12/2018,6575,0,EN,1
5410,1,2241,8/23/2012,10/12/2018,6576,0,DE,0
4046,1,1919,7/11/2013,10/12/2018,6577,0,EN,1
2171,1,889,4/14/2016,9/20/2018,6578,0,EN,1
4908,1,421,8/17/2017,10/12/2018,6579,0,JA,0
4287,0,1667,3/20/2014,10/12/2018,6580,0,EN,1
17801,1,1229,6/1/2015,10/12/2018,6581,0,EN,1
11104,0,1341,2/9/2015,10/12/2018,6582,0,FR,1
12413,1,2081,1/30/2013,10/12/2018,6583,0,EN,1
52736,1,1897,8/2/2013,10/12/2018,6584,0,EN,1
16474,0,510,5/20/2017,10/12/2018,6585,0,FR,1
80767,0,1080,10/28/2015,10/12/2018,6586,0,PL,0
3852,0,487,6/12/2017,10/12/2018,6587,0,EN,1
888,1,2302,6/23/2012,10/12/2018,6588,0,EN,0
109325,1,1450,10/23/2014,10/12/2018,6589,0,EN,1
361996,1,1271,4/20/2015,10/12/2018,6590,0,EN,0
1439,0,2438,1/29/2012,10/2/2018,6591,0,EN,0
11443,0,1512,8/3/2014,9/23/2018,6592,0,EN,0
8003,1,1014,12/31/2015,10/10/2018,6593,0,EN,1
4602,1,1714,1/29/2014,10/9/2018,6594,0,EN,0
4944,0,938,3/18/2016,10/12/2018,6595,0,EN,1
4385,0,2438,2/1/2012,10/5/2018,6596,0,EN,0
5651,1,819,7/5/2016,10/2/2018,6597,0,EN,1
3730,0,1918,7/12/2013,10/12/2018,6598,0,ES,1
11210,1,2049,2/14/2013,9/25/2018,6599,0,EN,0
422,0,1042,11/20/2015,9/27/2018,6600,0,EN,0
1431,1,293,12/23/2017,10/12/2018,6601,0,EN,1
3488,1,1473,9/30/2014,10/12/2018,6602,0,DE,0
1907,1,2371,4/15/2012,10/12/2018,6603,0,EN,0
